phone,first_name,last_name,timezone,account_ref,amount_due
+15406121481,Nathan,Lewis,America/New_York,ACC-208244,4426.44
+15668896102,Omar,Miller,America/New_York,ACC-208245,1597.02
+15005854451,Ahmed,Okafor,America/New_York,ACC-208246,2094.77
+14766357736,Priya,Lindgren,America/Chicago,ACC-208247,4993.92
+16982269485,Ryan,Whitfield,Pacific/Honolulu,ACC-208248,4808.82
+18764416081,Sophia,Kowalski,America/New_York,ACC-208249,3965.27
+19462643534,Jennifer,Lindgren,America/Los_Angeles,ACC-208250,909.48
+12468716038,Jennifer,Costa,America/Denver,ACC-208251,2097.36
+14757660232,Steven,Adeyemi,America/Phoenix,ACC-208252,1593.14
+18362067123,Mark,Robinson,America/New_York,ACC-208253,3992.56
+18434133569,Joshua,Lee,America/Los_Angeles,ACC-208254,4867.07
+12145014493,Olivia,Robinson,Pacific/Honolulu,ACC-208255,2311.80
+12803263492,Diego,Kahale,America/Los_Angeles,ACC-208256,126.06
+18898724971,Benjamin,Whitfield,America/Chicago,ACC-208257,3648.38
+18233562587,Amanda,Ferreira,Pacific/Honolulu,ACC-208258,1873.24
+18682329595,Victoria,Brown,America/New_York,ACC-208259,1312.32
+15492532456,Jennifer,Jackson,America/Anchorage,ACC-208260,1162.39
+12366811116,Christopher,Lee,America/Denver,ACC-208261,308.21
+13175402754,Anthony,Anderson,America/Chicago,ACC-208262,4964.93
+13715175487,Jennifer,Rossi,America/Los_Angeles,ACC-208263,4257.58
+18313528327,Sandra,Hall,America/New_York,ACC-208264,605.26
+16906927850,Lucia,Mwangi,America/Los_Angeles,ACC-208265,2100.81
+12714518059,Nathan,Moore,America/Los_Angeles,ACC-208266,3301.59
+12822603886,Isabella,Iqbal,America/New_York,ACC-208267,2844.50
+17235818765,Chloe,Martinez,America/Denver,ACC-208268,1946.19
+13303048180,Victoria,White,America/Los_Angeles,ACC-208269,4996.62
+18599416606,Fatima,Martin,America/New_York,ACC-208270,1790.41
+19136519329,Amanda,Garcia,America/Chicago,ACC-208271,3035.61
+17034310418,Ashley,Kowalski,America/New_York,ACC-208272,3686.41
+18155548177,Robert,Wright,America/Los_Angeles,ACC-208273,506.89
+18376665281,Paul,Lewis,America/New_York,ACC-208274,1419.09
+18742719262,Michael,Davis,America/Chicago,ACC-208275,125.06
+12588767792,David,Moore,America/New_York,ACC-208276,3798.45
+13528580078,Ryan,Harris,America/New_York,ACC-208277,4271.28
+13499889811,Kevin,Okafor,America/Chicago,ACC-208278,3423.37
+13148598798,Jason,Reyes,America/Anchorage,ACC-208279,2161.62
+14426986462,James,Davis,America/Los_Angeles,ACC-208280,2782.41
+19149419094,Olivia,Nakamura,America/Chicago,ACC-208281,4723.20
+14146057250,Maria,Mbeki,America/Chicago,ACC-208282,3596.07
+17547854176,Kevin,White,America/Chicago,ACC-208283,2073.80
+15747893035,Christopher,Novak,America/Chicago,ACC-208284,2424.69
+17976907438,Jennifer,Adeyemi,America/Denver,ACC-208285,1663.74
+15376943974,Aisha,Johnson,America/Chicago,ACC-208286,1412.05
+13112410279,Joshua,Iqbal,America/Denver,ACC-208287,2554.43
+19486543072,Samuel,Harris,America/Chicago,ACC-208288,2999.61
+14482494345,James,Young,America/Chicago,ACC-208289,33.06
+18967742736,James,Ferreira,America/Chicago,ACC-208290,2091.96
+13886306653,Diego,Wright,America/Los_Angeles,ACC-208291,1815.09
+18543653183,Daniel,Reyes,America/Los_Angeles,ACC-208292,2058.51
+16788498958,David,Reyes,America/Los_Angeles,ACC-208293,2430.91
+19923556982,Mark,Gonzalez,America/Chicago,ACC-208294,28.91
+12026163284,Sandra,Walker,America/New_York,ACC-208295,3610.52
+15246535215,Samuel,Novak,America/Denver,ACC-208296,405.69
+16353057403,Ahmed,Davis,America/Los_Angeles,ACC-208297,4441.03
+12003154130,Emily,Brown,America/Denver,ACC-208298,1595.88
+15868715992,Ryan,Martin,America/New_York,ACC-208299,3277.87
+16876181016,Daniel,Walker,America/New_York,ACC-208300,620.44
+13435462316,Diego,Gonzalez,America/Los_Angeles,ACC-208301,440.05
+16302312765,Kevin,Thomas,America/New_York,ACC-208302,2452.63
+13786755672,Mark,Anderson,America/New_York,ACC-208303,3010.44
+16102219027,Hannah,Miller,America/New_York,ACC-208304,4925.11
+14502787166,Victoria,Anderson,America/New_York,ACC-208305,2044.44
+16616924129,Betty,Sandoval,America/Chicago,ACC-208306,245.57
+18824309813,Emily,Novak,America/Los_Angeles,ACC-208307,2927.82
+13603541013,Jennifer,Taylor,America/Chicago,ACC-208308,4075.59
+12138834138,Diego,Moore,America/Chicago,ACC-208309,693.65
+16383712618,Sophia,Brown,America/Los_Angeles,ACC-208310,2726.38
+15375845786,Joseph,Costa,America/Anchorage,ACC-208311,912.37
+17588884982,Sandra,Rossi,America/Chicago,ACC-208312,2983.40
+15555114930,Isabella,Walker,America/Los_Angeles,ACC-208313,2964.82
+14305383175,Diego,Kahale,America/New_York,ACC-208314,1526.98
+12495879662,David,Miller,America/New_York,ACC-208315,4117.64
+16314457676,Susan,Williams,America/Denver,ACC-208316,3558.19
+19658075588,Wei,Kahale,America/Denver,ACC-208317,4612.25
+15407309273,Yuki,Mbeki,America/New_York,ACC-208318,4677.43
+16129438824,Ashley,Lee,America/Denver,ACC-208319,3268.11
+17654032339,Kevin,Garcia,America/Anchorage,ACC-208320,221.50
+16377614732,Wei,Iqbal,America/Los_Angeles,ACC-208321,1831.87
+19598226774,Fatima,Robinson,Pacific/Honolulu,ACC-208322,4065.03
+15562941937,Sandra,White,America/Denver,ACC-208323,1384.95
+15246505980,Elijah,Kahale,America/Los_Angeles,ACC-208324,3814.03
+16655837474,Aisha,Kowalski,America/New_York,ACC-208325,61.63
+12542407575,James,Jackson,America/Denver,ACC-208326,2675.84
+16484968813,Sophia,Robinson,America/New_York,ACC-208327,2859.58
+13746090357,Maria,Costa,America/Los_Angeles,ACC-208328,3929.66
+17063553803,Anthony,Whitfield,America/New_York,ACC-208329,970.26
+15709256494,Christopher,Mbeki,America/Los_Angeles,ACC-208330,1918.17
+17208155175,Hannah,Beauchamp,America/Los_Angeles,ACC-208331,3431.15
+16232357021,Diego,Garcia,America/Chicago,ACC-208332,3251.06
+16763329809,Mark,Wright,America/Chicago,ACC-208333,31.32
+14143022066,Hannah,Ferreira,America/Chicago,ACC-208334,1113.88
+16797030423,David,Wright,Pacific/Honolulu,ACC-208335,3760.00
+19327932534,Elijah,Kahale,America/Los_Angeles,ACC-208336,3114.88
+12457082158,Isabella,Chen,America/Chicago,ACC-208337,486.50
+15776431216,Samuel,Martinez,America/Los_Angeles,ACC-208338,2102.97
+18147540721,Ashley,Okafor,America/New_York,ACC-208339,774.79
+19277567953,Emily,Moore,America/New_York,ACC-208340,486.27
+18197870834,Maria,Miller,America/New_York,ACC-208341,460.66
+19136531406,Grace,Beauchamp,America/New_York,ACC-208342,1355.04
+15647096505,Joseph,Thomas,America/Denver,ACC-208343,4254.55
+16122885089,Amanda,Mbeki,America/Los_Angeles,ACC-208344,533.10
+16034274019,Nathan,Martinez,America/Anchorage,ACC-208345,3793.88
+18637424188,Ashley,Okafor,America/Los_Angeles,ACC-208346,752.49
+17078968717,Omar,Davis,America/Los_Angeles,ACC-208347,3776.29
+17923862418,Anthony,Martinez,America/Los_Angeles,ACC-208348,4417.07
+19545537999,Robert,Mbeki,America/Chicago,ACC-208349,4053.14
+19429678530,Robert,Thomas,America/Denver,ACC-208350,178.05
+12656828611,Joshua,White,America/New_York,ACC-208351,2041.31
+17226893869,Maria,Wilson,America/Los_Angeles,ACC-208352,4758.41
+19272167574,Jennifer,Wilson,America/Los_Angeles,ACC-208353,1820.15
+13705849782,Nathan,Moore,America/Denver,ACC-208354,4445.62
+12216854803,Jennifer,Young,America/New_York,ACC-208355,241.64
+19399366146,Robert,Wright,America/Los_Angeles,ACC-208356,3958.48
+18314797079,Sandra,Clark,America/New_York,ACC-208357,1686.69
+18963158104,Olivia,Young,America/New_York,ACC-208358,4426.92
+16467450251,Michelle,Ferreira,America/Los_Angeles,ACC-208359,3888.28
+12938100916,Paul,Walker,America/Los_Angeles,ACC-208360,876.90
+14025564143,Nancy,Brown,America/New_York,ACC-208361,4964.54
+15523975149,Wei,Harris,America/New_York,ACC-208362,3884.34
+12538139206,Anthony,Reyes,America/Denver,ACC-208363,2140.48
+19084746770,Wei,Clark,America/New_York,ACC-208364,4650.70
+12758563326,Michelle,Reyes,America/Denver,ACC-208365,2896.98
+12578287502,Samuel,Johnson,America/New_York,ACC-208366,4006.44
+14454278667,Elijah,Chen,America/Anchorage,ACC-208367,2623.41
+14152325180,Sandra,Thomas,America/Los_Angeles,ACC-208368,572.64
+19054526529,Ryan,Reyes,America/Chicago,ACC-208369,3022.57
+18513942764,Omar,Hall,America/Phoenix,ACC-208370,81.85
+18988731208,Priya,Harris,America/New_York,ACC-208371,3518.32
+18592059817,Amanda,Thornton,America/Chicago,ACC-208372,1497.36
+14822888667,Nancy,Iqbal,America/New_York,ACC-208373,993.80
+16744187692,Michelle,Thomas,America/Los_Angeles,ACC-208374,1433.84
+14504444333,James,Harris,America/Phoenix,ACC-208375,4642.04
+17235710568,Mark,Chen,America/Chicago,ACC-208376,4654.10
+12355825101,Betty,Martinez,America/Los_Angeles,ACC-208377,4318.59
+19518160254,Andrew,Walker,America/New_York,ACC-208378,4305.37
+16229088056,Robert,Kahale,America/Chicago,ACC-208379,2369.69
+18764736286,Hannah,White,America/Chicago,ACC-208380,1132.22
+14786467143,Wei,Lewis,America/Los_Angeles,ACC-208381,4122.66
+18115854910,Olivia,Martin,America/Chicago,ACC-208382,3469.79
+15962594002,Joseph,Lindgren,America/New_York,ACC-208383,3732.65
+17618960518,Maria,Mwangi,America/Phoenix,ACC-208384,2547.19
+17893052689,Grace,Sorensen,America/New_York,ACC-208385,3472.91
+16639020606,Diego,Ferreira,America/Chicago,ACC-208386,165.87
+13909277424,Andrew,White,America/Chicago,ACC-208387,4377.94
+18505206385,Aisha,Novak,America/Chicago,ACC-208388,2331.25
+12583404135,Susan,Jackson,America/Chicago,ACC-208389,723.50
+13955848099,Betty,Lindgren,America/Chicago,ACC-208390,1165.23
+14205140674,Diego,Novak,America/New_York,ACC-208391,4443.62
+16836265571,Lucia,Wright,America/Los_Angeles,ACC-208392,4938.37
+13833596163,Robert,Gonzalez,America/New_York,ACC-208393,533.38
+18543395412,Michelle,Martin,America/Los_Angeles,ACC-208394,1502.24
+17628952572,James,Anderson,America/Phoenix,ACC-208395,4799.21
+19713950907,Paul,Garcia,America/Chicago,ACC-208396,1097.18
+15799316056,Paul,Williams,America/Chicago,ACC-208397,1845.03
+16905870037,Anthony,Delacroix,America/Chicago,ACC-208398,1340.72
+16929939560,Joshua,Okafor,America/Anchorage,ACC-208399,924.24
+15984978108,Benjamin,Costa,America/Chicago,ACC-208400,4758.30
+15029234370,Yuki,Carter,America/Phoenix,ACC-208401,4995.88
+16572417507,Joshua,Walker,America/Phoenix,ACC-208402,409.08
+16453755697,Diego,Jackson,America/New_York,ACC-208403,2635.71
+12559374623,Jennifer,Iqbal,America/Denver,ACC-208404,2700.31
+12644562713,Joshua,Delacroix,America/Chicago,ACC-208405,4287.90
+19486114137,David,Novak,America/Chicago,ACC-208406,3163.60
+19357436852,Lucia,Novak,America/Denver,ACC-208407,3470.31
+15199498967,Patricia,Lee,America/Chicago,ACC-208408,3272.50
+14345718398,Robert,Garcia,America/Phoenix,ACC-208409,836.13
+19868708871,Priya,Gonzalez,America/New_York,ACC-208410,3539.65
+18519778666,Emily,Thomas,America/New_York,ACC-208411,750.77
+12349655118,Fatima,Ferreira,America/Los_Angeles,ACC-208412,633.75
+18997362879,Ahmed,Martin,America/Los_Angeles,ACC-208413,702.16
+15726877198,Robert,Williams,America/Los_Angeles,ACC-208414,2936.90
+14624938138,Lucia,Rossi,America/New_York,ACC-208415,4617.43
+14542945907,Paul,Lee,America/Phoenix,ACC-208416,1384.25
+16316086342,Omar,Martinez,America/Chicago,ACC-208417,4183.19
+18614308957,Elijah,Jackson,America/Phoenix,ACC-208418,2115.54
+12446674716,Nancy,Andersson,America/Chicago,ACC-208419,4757.84
+15033075687,Isabella,Wright,America/New_York,ACC-208420,3714.37
+12892039054,Patricia,Whitfield,America/Chicago,ACC-208421,2101.54
+19407640818,Andrew,Harris,America/Chicago,ACC-208422,1003.90
+19783237320,Christopher,Wright,America/New_York,ACC-208423,502.27
+18657793511,Wei,Whitfield,America/Los_Angeles,ACC-208424,4830.52
+17636624589,Emily,Kowalski,America/Phoenix,ACC-208425,4760.87
+16887985342,Chloe,Okafor,America/Chicago,ACC-208426,2697.92
+17622767608,Nathan,Martin,America/Phoenix,ACC-208427,2502.32
+19953493382,Sophia,Moore,America/New_York,ACC-208428,2892.99
+15426085490,Betty,Garcia,America/New_York,ACC-208429,4987.68
+17806117935,Karen,Anderson,America/New_York,ACC-208430,3179.83
+17812397334,James,Reyes,America/New_York,ACC-208431,4943.92
+13409768709,Jennifer,Delacroix,America/New_York,ACC-208432,4128.83
+17443316989,Ashley,Lindgren,America/Chicago,ACC-208433,3520.95
+18822692068,David,White,America/New_York,ACC-208434,4407.53
+13357087216,Daniel,Kahale,America/Chicago,ACC-208435,461.60
+16192409946,Anthony,Martin,America/New_York,ACC-208436,1781.13
+15422529778,Emily,Thornton,America/New_York,ACC-208437,4968.73
+17529942515,Wei,Moore,America/New_York,ACC-208438,130.32
+16462281207,Emily,Carter,America/Los_Angeles,ACC-208439,4510.59
+15782139361,Susan,Adeyemi,America/Denver,ACC-208440,4811.41
+12128354665,Sophia,Chen,America/Los_Angeles,ACC-208441,2267.61
+18496744343,Grace,Walker,America/New_York,ACC-208442,1396.65
+14932760557,Joseph,Martinez,America/Los_Angeles,ACC-208443,4949.72
+16432243294,Andrew,Clark,America/Chicago,ACC-208444,4779.02
+14986388152,Priya,Iqbal,America/New_York,ACC-208445,1419.26
+17442366513,Wei,Iqbal,America/Los_Angeles,ACC-208446,3565.77
+18972858978,Karen,Garcia,America/Denver,ACC-208447,1056.35
+13376143645,Karen,Hall,America/New_York,ACC-208448,1505.83
+13918332388,Isabella,Wright,America/Phoenix,ACC-208449,189.68
+15002387585,Robert,Okafor,America/Chicago,ACC-208450,4577.56
+15135976719,Olivia,Davis,America/New_York,ACC-208451,4157.64
+12256962636,Omar,Johnson,America/New_York,ACC-208452,2667.54
+17706244249,Kevin,Brown,America/Chicago,ACC-208453,3325.11
+12163642507,Michael,Chen,America/Denver,ACC-208454,4266.50
+16288506437,Benjamin,Martin,America/Chicago,ACC-208455,1034.00
+15506799394,Nathan,Lewis,America/New_York,ACC-208456,246.67
+19602064670,Sandra,Beauchamp,America/New_York,ACC-208457,1809.09
+12206923149,Nancy,Reyes,America/Los_Angeles,ACC-208458,3172.51
+14085217566,Mark,Okafor,America/Chicago,ACC-208459,768.63
+18243800653,Brian,Young,America/Denver,ACC-208460,747.61
+12339083589,Nancy,Wilson,America/New_York,ACC-208461,3896.27
+19869613452,Sandra,Thornton,America/New_York,ACC-208462,3254.49
+18684538248,Grace,Kowalski,Pacific/Honolulu,ACC-208463,4128.90
+18807916271,Nancy,Andersson,Pacific/Honolulu,ACC-208464,3816.10
+19117223854,James,Adeyemi,America/Denver,ACC-208465,3803.48
+15258594593,Omar,King,America/New_York,ACC-208466,551.14
+19936972560,Nancy,Carter,America/Los_Angeles,ACC-208467,2478.94
+16697569285,Daniel,Johnson,America/Los_Angeles,ACC-208468,2982.39
+13253661698,Ryan,Miller,America/Chicago,ACC-208469,4631.83
+15649823697,Brian,Nakamura,America/Los_Angeles,ACC-208470,3525.99
+14792718929,Priya,Mwangi,America/Los_Angeles,ACC-208471,3472.64
+17459712691,Christopher,Thornton,America/Los_Angeles,ACC-208472,1861.07
+12919880439,Priya,Walker,America/Chicago,ACC-208473,317.79
+16927255906,Aisha,Sorensen,America/Chicago,ACC-208474,3121.90
+15052573081,Wei,Jackson,America/Chicago,ACC-208475,2929.91
+16902984534,Benjamin,Wilson,America/New_York,ACC-208476,520.89
+16318786103,Maria,Thomas,America/Denver,ACC-208477,2192.69
+16789842018,Patricia,Miller,America/New_York,ACC-208478,3487.06
+17707342319,Chloe,Sorensen,America/Los_Angeles,ACC-208479,4523.80
+15179922366,Nathan,White,America/Chicago,ACC-208480,1642.94
+18572489810,Benjamin,Ferreira,America/Chicago,ACC-208481,1391.32
+12916224072,Daniel,Iqbal,America/Los_Angeles,ACC-208482,2629.24
+15578299328,Amanda,Petrov,America/New_York,ACC-208483,2059.32
+16403116358,Susan,Novak,America/Los_Angeles,ACC-208484,409.12
+14353503982,Diego,Beauchamp,America/Chicago,ACC-208485,3586.83
+17186223327,Yuki,White,America/Los_Angeles,ACC-208486,1413.29
+19004732856,Daniel,Young,America/New_York,ACC-208487,1386.95
+19134461291,Betty,Mwangi,America/Chicago,ACC-208488,2075.11
+16857334290,Daniel,Taylor,America/Denver,ACC-208489,2696.93
+17784036791,Yuki,Iqbal,America/Chicago,ACC-208490,583.90
+13486321125,Brian,Williams,America/Chicago,ACC-208491,1392.97
+19208820572,Wei,King,America/Chicago,ACC-208492,45.11
+15328318453,Brian,Johnson,America/Chicago,ACC-208493,3110.33
+12007958560,Mark,White,America/Los_Angeles,ACC-208494,1887.66
+19115829783,Paul,Novak,America/Chicago,ACC-208495,4242.45
+13087635762,Emily,Clark,America/Phoenix,ACC-208496,3326.16
+15692419483,Sophia,Carter,America/Chicago,ACC-208497,4820.91
+15846968172,Benjamin,Kowalski,America/Denver,ACC-208498,868.32
+14342178832,Linda,Delacroix,America/New_York,ACC-208499,4444.21
+16645070501,Lucia,Mbeki,America/Chicago,ACC-208500,2424.21
+12714494507,Karen,Andersson,America/Chicago,ACC-208501,2831.17
+16658808662,Grace,Wilson,America/New_York,ACC-208502,336.16
+15562722230,Jennifer,Walker,America/Chicago,ACC-208503,3501.56
+17776040021,Susan,Wilson,America/New_York,ACC-208504,689.35
+14909974769,Nancy,Wilson,America/Denver,ACC-208505,489.96
+14353451295,Maria,Petrov,America/Phoenix,ACC-208506,2417.15
+16285180400,Omar,Costa,America/New_York,ACC-208507,4373.83
+19336761961,Nancy,Mwangi,America/Chicago,ACC-208508,209.63
+19442682704,Nathan,Moore,America/Anchorage,ACC-208509,960.85
+14752111600,Andrew,Rossi,America/Chicago,ACC-208510,4143.16
+17344128432,Joseph,Wright,America/New_York,ACC-208511,246.66
+15476577779,Yuki,Johnson,America/New_York,ACC-208512,900.63
+19078429802,Victoria,Lindgren,America/Los_Angeles,ACC-208513,3415.81
+19607902870,Michael,Johnson,America/Phoenix,ACC-208514,4950.15
+13263674378,Lucia,Miller,America/Denver,ACC-208515,2048.22
+18706445523,Grace,Thomas,America/New_York,ACC-208516,2730.94
+18907082586,Betty,Reyes,America/New_York,ACC-208517,417.15
+19829414267,Elijah,Kowalski,America/Los_Angeles,ACC-208518,3534.31
+14337716912,Priya,Taylor,America/Chicago,ACC-208519,1323.93
+13649590225,Amanda,Mwangi,America/Los_Angeles,ACC-208520,3896.42
+17293733058,David,Thornton,America/Chicago,ACC-208521,4870.53
+18327294409,Priya,Anderson,Pacific/Honolulu,ACC-208522,2618.89
+18368356697,Jason,Andersson,Pacific/Honolulu,ACC-208523,4708.31
+18488693460,Ashley,Moore,America/New_York,ACC-208524,1201.88
+17052195592,Emily,Brown,America/Phoenix,ACC-208525,2445.68
+19593365431,Ryan,Iqbal,America/Los_Angeles,ACC-208526,1411.58
+16434273032,Victoria,Anderson,America/Chicago,ACC-208527,4384.94
+16646166352,Sophia,Mwangi,America/Chicago,ACC-208528,1239.18
+14533651928,Diego,Brown,America/Chicago,ACC-208529,3594.69
+15616994556,Priya,Beauchamp,America/Chicago,ACC-208530,36.95
+18236821522,Michelle,Harris,America/Los_Angeles,ACC-208531,955.57
+13287063353,Grace,Harris,America/Los_Angeles,ACC-208532,1606.68
+15432357716,Andrew,King,America/Denver,ACC-208533,4336.23
+12592846863,Aisha,Martinez,America/Los_Angeles,ACC-208534,134.39
+12548590372,Nathan,Nakamura,America/New_York,ACC-208535,4070.66
+15552589682,Karen,Martin,America/New_York,ACC-208536,2629.02
+17119016044,Robert,Rossi,America/New_York,ACC-208537,437.70
+18092175135,Michelle,Garcia,America/New_York,ACC-208538,3732.74
+16983045797,Emily,Miller,America/New_York,ACC-208539,445.88
+19914138238,Daniel,Beauchamp,America/Los_Angeles,ACC-208540,3520.04
+18642158488,Fatima,Jackson,America/Los_Angeles,ACC-208541,917.35
+14072772843,Isabella,Chen,America/New_York,ACC-208542,2351.41
+18217055367,Fatima,Taylor,America/New_York,ACC-208543,3691.02
+15767238142,Victoria,Harris,America/Los_Angeles,ACC-208544,478.77
